dataset_key,dataset_name,model_key,model_name,feature,mean_abs_shap,mean_rank,rank_std,top_k_frequency,folds_observed,consensus_rank
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,LastCheckupTime_Within_past_2_years_1_year_but_less_than_2_years_ago_,0.0011984029319137336,90.4,17.34358671094304,0.0,5,89
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_California,0.0008196760260034353,91.0,5.5226805085936315,0.0,5,90
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_Tdap,0.0010091476375237106,91.4,16.90562036720333,0.0,5,91
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,SmokerStatus_Current_smoker_now_smokes_some_days,0.0008864108705893159,92.6,10.85357084097211,0.0,5,92
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HighRiskLastYear,0.0007416169508360326,94.2,8.467585252006618,0.0,5,93
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Vermont,0.0008307627344038337,94.8,14.149204924659195,0.0,5,94
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Kansas,0.0008256041270215065,95.8,16.70927885936434,0.0,5,95
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_New_Hampshire,0.0009141399525105954,95.8,22.297981971469977,0.0,5,96
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Georgia,0.000827711948659271,98.2,20.19158240455661,0.0,5,97
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Ohio,0.0006946620880626142,99.8,14.359665734271115,0.0,5,98
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Utah,0.000544299348257482,101.2,10.709808588392232,0.0,5,99
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Virginia,0.0006518661073641851,101.2,13.971399357258385,0.0,5,100
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Kentucky,0.000538109612534754,101.4,11.545561917897285,0.0,5,101
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_North_Dakota,0.000699499700567685,101.4,20.25586334867018,0.0,5,102
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Florida,0.0005627696751616895,102.6,15.662056059151366,0.0,5,103
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,ECigaretteUsage_Use_them_some_days,0.0005417662847321481,104.2,15.417522498767434,0.0,5,104
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_District_of_Columbia,0.000547213465324603,106.2,20.042454939452902,0.0,5,105
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Nevada,0.00039058184484019876,106.6,5.319774431308156,0.0,5,106
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,ECigaretteUsage_Use_them_every_day,0.00042484605801291765,108.6,14.92648652563623,0.0,5,107
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadDiabetes_No_pre_diabetes_or_borderline_diabetes,0.00043300701363477854,108.6,14.842506526863984,0.0,5,108
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Nebraska,0.0003480927844066173,109.0,5.522680508593631,0.0,5,109
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Pennsylvania,0.0003812407681834884,109.0,14.089002803605371,0.0,5,110
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Connecticut,0.000390788898585015,109.4,15.56598856481656,0.0,5,111
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Guam,0.00042574228427838534,109.4,17.472836060582726,0.0,5,112
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Michigan,0.0003143034467939287,111.0,10.653637876331258,0.0,5,113
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Louisiana,0.00030583112093154343,111.2,11.03177229641729,0.0,5,114
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Oregon,0.00036427373488550073,111.6,16.9646691685986,0.0,5,115
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Tennessee,0.00033691244025249036,111.6,15.323185047502362,0.0,5,116
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Indiana,0.00030469868652289734,112.2,8.843076387773658,0.0,5,117
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Alaska,0.00035330053651705384,112.6,11.502173707608486,0.0,5,118
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_North_Carolina,0.0003470029128948227,112.6,14.6047937335657,0.0,5,119
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadDiabetes_Yes_but_only_during_pregnancy_female_,0.00029764513310510666,113.4,10.114346246792227,0.0,5,120
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_West_Virginia,0.0002902676089433953,114.6,8.96102672688794,0.0,5,121
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Iowa,0.0002666753105586395,114.8,7.293833011524188,0.0,5,122
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Alabama,0.0002155369242245797,116.6,10.597169433391162,0.0,5,123
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Rhode_Island,0.00022560462821274996,116.8,11.924764148611075,0.0,5,124
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Idaho,0.0002167990052839741,119.2,8.927485648266257,0.0,5,125
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Montana,0.00017127425307990053,121.8,13.00769003320728,0.0,5,126
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Wisconsin,0.00015031085058581084,122.2,4.604345773288535,0.0,5,127
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Missouri,0.0001353116000245791,123.0,6.164414002968975,0.0,5,128
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Arkansas,0.00011721321407094365,124.2,8.871302046486749,0.0,5,129
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Wyoming,9.916658309521154e-05,125.6,9.12688336728371,0.0,5,130
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_New_Mexico,8.603775713709184e-05,127.0,4.0,0.0,5,131
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Virgin_Islands,8.587757911300286e-05,127.2,5.8906705900092575,0.0,5,132
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ST_Slope_Up,0.10823933876411951,1.0,0.0,1.0,5,1
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ChestPainType_ASY,0.07686803897800483,2.0,0.0,1.0,5,2
dataset2,Heart Failure Prediction,adaboost,AdaBoost,Sex,0.030261134310731887,3.4,0.8944271909999159,1.0,5,3
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ExerciseAngina,0.027210537580332973,4.4,0.8944271909999159,1.0,5,4
dataset2,Heart Failure Prediction,adaboost,AdaBoost,FastingBS,0.024202880079602022,5.2,1.7888543819998317,1.0,5,5
dataset2,Heart Failure Prediction,adaboost,AdaBoost,MaxHR,0.021220311887820146,5.8,1.0954451150103324,1.0,5,6
dataset2,Heart Failure Prediction,adaboost,AdaBoost,Cholesterol,0.01586743113996024,6.6,1.1401754250991378,1.0,5,7
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ST_Slope_Flat,0.009402463422169919,8.6,1.5165750888103102,0.8,5,8
dataset2,Heart Failure Prediction,adaboost,AdaBoost,Oldpeak,0.009608531260490693,9.2,0.8366600265340753,1.0,5,9
dataset2,Heart Failure Prediction,adaboost,AdaBoost,Age,0.005538969874434323,9.8,1.9235384061671346,0.6,5,10
dataset2,Heart Failure Prediction,adaboost,AdaBoost,RestingBP,0.002518448375571352,11.0,1.224744871391589,0.2,5,11
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ChestPainType_ATA,0.0019078702904390856,11.6,1.1401754250991378,0.2,5,12
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ChestPainType_NAP,0.0,13.4,0.5477225575051662,0.0,5,13
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ChestPainType_TA,0.0,14.4,0.5477225575051662,0.0,5,14
dataset2,Heart Failure Prediction,adaboost,AdaBoost,RestingECG_LVH,0.0006483052651079401,14.8,1.0954451150103324,0.0,5,15
dataset2,Heart Failure Prediction,adaboost,AdaBoost,RestingECG_Normal,0.000438147927488979,14.8,2.6832815729997477,0.2,5,16
dataset2,Heart Failure Prediction,adaboost,AdaBoost,RestingECG_ST,0.0,17.0,0.0,0.0,5,17
dataset2,Heart Failure Prediction,adaboost,AdaBoost,ST_Slope_Down,0.0,18.0,0.0,0.0,5,18
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ST_Slope_Up,1.25859329645833,1.0,0.0,1.0,5,1
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ChestPainType_ASY,0.9325042302114378,2.0,0.0,1.0,5,2
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ST_Slope_Flat,0.6130445086434804,3.6,0.8944271909999159,1.0,5,3
dataset2,Heart Failure Prediction,lightgbm,LightGBM,MaxHR,0.4831007181450614,5.6,1.3416407864998738,1.0,5,4
dataset2,Heart Failure Prediction,lightgbm,LightGBM,Sex,0.5143106111586697,5.6,1.816590212458495,1.0,5,5
dataset2,Heart Failure Prediction,lightgbm,LightGBM,Cholesterol,0.48417394636742206,6.0,2.23606797749979,1.0,5,6
dataset2,Heart Failure Prediction,lightgbm,LightGBM,Oldpeak,0.4765265647693727,6.0,1.8708286933869707,1.0,5,7
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ExerciseAngina,0.4072577214362756,7.8,2.8635642126552705,0.8,5,8
dataset2,Heart Failure Prediction,lightgbm,LightGBM,FastingBS,0.3892573469529764,8.4,1.8165902124584952,0.8,5,9
dataset2,Heart Failure Prediction,lightgbm,LightGBM,Age,0.3331587502488918,10.0,1.0,0.6,5,10
dataset2,Heart Failure Prediction,lightgbm,LightGBM,RestingBP,0.34631082467194474,10.0,0.7071067811865477,0.8,5,11
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ChestPainType_NAP,0.11732521054314596,12.6,0.8944271909999159,0.0,5,12
dataset2,Heart Failure Prediction,lightgbm,LightGBM,RestingECG_LVH,0.07986674132698149,13.2,0.8366600265340757,0.0,5,13
dataset2,Heart Failure Prediction,lightgbm,LightGBM,RestingECG_Normal,0.09376810398571192,13.2,0.8366600265340756,0.0,5,14
dataset2,Heart Failure Prediction,lightgbm,LightGBM,RestingECG_ST,0.032646407288849835,15.4,0.5477225575051662,0.0,5,15
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ChestPainType_ATA,0.026732680898853427,15.8,0.8366600265340757,0.0,5,16
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ChestPainType_TA,0.009924905909390127,17.2,0.8366600265340756,0.0,5,17
dataset2,Heart Failure Prediction,lightgbm,LightGBM,ST_Slope_Down,0.005374129469419998,17.6,0.5477225575051664,0.0,5,18
dataset2,Heart Failure Prediction,xgboost,XGBoost,ST_Slope_Up,1.0894097566604615,1.0,0.0,1.0,5,1
dataset2,Heart Failure Prediction,xgboost,XGBoost,ChestPainType_ASY,0.8472761392593384,2.0,0.0,1.0,5,2
dataset2,Heart Failure Prediction,xgboost,XGBoost,ST_Slope_Flat,0.5596081197261811,3.8,1.3038404810405297,1.0,5,3
dataset2,Heart Failure Prediction,xgboost,XGBoost,Sex,0.46123342514038085,4.6,2.0736441353327724,1.0,5,4
dataset2,Heart Failure Prediction,xgboost,XGBoost,Cholesterol,0.4250130712985992,5.8,0.8366600265340756,1.0,5,5
dataset2,Heart Failure Prediction,xgboost,XGBoost,MaxHR,0.4129306972026825,6.0,1.8708286933869707,1.0,5,6
dataset2,Heart Failure Prediction,xgboost,XGBoost,Oldpeak,0.4100646436214447,6.8,2.3874672772626644,1.0,5,7
dataset2,Heart Failure Prediction,xgboost,XGBoost,ExerciseAngina,0.38086092472076416,7.4,1.816590212458495,1.0,5,8
dataset2,Heart Failure Prediction,xgboost,XGBoost,FastingBS,0.33450029492378236,8.2,1.9235384061671343,0.8,5,9
dataset2,Heart Failure Prediction,xgboost,XGBoost,RestingBP,0.31261937916278837,9.8,0.8366600265340758,0.8,5,10
dataset2,Heart Failure Prediction,xgboost,XGBoost,Age,0.28208746016025543,10.6,0.5477225575051662,0.4,5,11
dataset2,Heart Failure Prediction,xgboost,XGBoost,ChestPainType_NAP,0.10289693996310234,12.6,0.8944271909999159,0.0,5,12
dataset2,Heart Failure Prediction,xgboost,XGBoost,RestingECG_LVH,0.08883538618683814,13.0,1.0000000000000002,0.0,5,13
dataset2,Heart Failure Prediction,xgboost,XGBoost,RestingECG_Normal,0.07069192677736283,13.8,1.3038404810405297,0.0,5,14
dataset2,Heart Failure Prediction,xgboost,XGBoost,RestingECG_ST,0.030199706181883813,15.0,0.0,0.0,5,15
dataset2,Heart Failure Prediction,xgboost,XGBoost,ChestPainType_ATA,0.025010579638183116,15.8,1.095445115010332,0.0,5,16
dataset2,Heart Failure Prediction,xgboost,XGBoost,ChestPainType_TA,0.012199793569743633,17.2,0.44721359549995787,0.0,5,17
dataset2,Heart Failure Prediction,xgboost,XGBoost,ST_Slope_Down,0.008528921660035849,17.6,0.8944271909999157,0.0,5,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Age,0.07597638702847417,1.0,0.0,1.0,5,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,GenHlth,0.050067676151274075,2.0,0.0,1.0,5,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Sex,0.033200409515483656,3.8,0.8366600265340756,1.0,5,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,HighBP,0.03330452659627101,4.0,1.0,1.0,5,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,HighChol,0.03265454024643602,4.2,0.8366600265340756,1.0,5,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Smoker,0.014208273335051346,6.2,0.44721359549995787,1.0,5,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Stroke,0.00989272310052142,7.2,0.8366600265340757,1.0,5,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,DiffWalk,0.010531956925910654,7.6,0.5477225575051663,1.0,5,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Diabetes_2_0,0.005374681478989613,9.2,0.44721359549995787,1.0,5,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Income,0.00346510228120995,9.8,0.44721359549995787,1.0,5,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,PhysHlth,0.0022786934152570137,11.0,0.0,0.0,5,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,BMI,0.0,12.8,0.8366600265340757,0.0,5,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,MentHlth,0.0,13.8,0.8366600265340757,0.0,5,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,CholCheck,5.143204087155898e-05,14.2,1.6431676725154984,0.0,5,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Education,0.0,14.8,0.8366600265340757,0.0,5,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,PhysActivity,0.0,16.4,0.5477225575051664,0.0,5,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Fruits,0.0,17.4,0.5477225575051664,0.0,5,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Diabetes_0_0,0.0007155531168388441,18.0,5.477225575051662,0.0,5,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Veggies,0.0,18.4,0.5477225575051664,0.0,5,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,HvyAlcoholConsump,0.0,19.4,0.5477225575051664,0.0,5,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,AnyHealthcare,0.0,20.4,0.5477225575051664,0.0,5,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,NoDocbcCost,0.0,21.4,0.5477225575051664,0.0,5,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,Diabetes_1_0,0.0,23.0,0.0,0.0,5,23
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Age,0.8008827241933989,1.0,0.0,1.0,5,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,GenHlth,0.4571160384659653,2.0,0.0,1.0,5,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,HighBP,0.36209573989496574,3.0,0.0,1.0,5,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Sex,0.344034620995118,4.0,0.0,1.0,5,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,HighChol,0.28406697957777494,5.0,0.0,1.0,5,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Smoker,0.1722242015482848,6.0,0.0,1.0,5,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,DiffWalk,0.11916079424126054,7.2,0.44721359549995787,1.0,5,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Income,0.10586289779225604,8.4,0.5477225575051662,1.0,5,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Stroke,0.09495502761044769,8.6,1.1401754250991378,1.0,5,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Diabetes_2_0,0.060504969435636956,10.8,0.44721359549995787,0.2,5,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,CholCheck,0.06286295925871051,11.0,2.0,0.6,5,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,BMI,0.05776905309854389,11.4,0.894427190999916,0.2,5,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,PhysHlth,0.047944621498756564,13.0,0.7071067811865477,0.0,5,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,HvyAlcoholConsump,0.04340546512465511,14.6,1.51657508881031,0.0,5,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Education,0.039355368804188745,15.6,2.4083189157584592,0.0,5,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,NoDocbcCost,0.03658366897838154,16.8,1.30384048104053,0.0,5,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,MentHlth,0.034983190335237155,17.0,1.414213562373095,0.0,5,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,PhysActivity,0.03351154247732234,17.4,1.6733200530681511,0.0,5,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Diabetes_0_0,0.03168290542825346,18.0,1.8708286933869707,0.0,5,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Fruits,0.022155679766238272,19.8,2.1679483388678804,0.0,5,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Veggies,0.022031325753396194,20.4,0.5477225575051665,0.0,5,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,AnyHealthcare,0.008200419217286314,22.0,0.0,0.0,5,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),lightgbm,LightGBM,Diabetes_1_0,0.004785299546270921,23.0,0.0,0.0,5,23
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Age,0.7646897554397583,1.0,0.0,1.0,5,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,GenHlth,0.42742610573768614,2.0,0.0,1.0,5,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Sex,0.3573592185974121,3.2,0.447213595499958,1.0,5,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,HighBP,0.34049645662307737,3.8,0.447213595499958,1.0,5,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,HighChol,0.3007087528705597,5.0,0.0,1.0,5,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Smoker,0.16866090297698974,6.0,0.0,1.0,5,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,DiffWalk,0.1324579745531082,7.2,0.44721359549995787,1.0,5,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Stroke,0.1257341504096985,7.8,0.44721359549995787,1.0,5,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Income,0.09205073863267899,9.0,0.0,1.0,5,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Diabetes_2_0,0.07281492054462432,10.0,0.0,1.0,5,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,PhysHlth,0.049977757036685944,11.2,0.44721359549995776,0.0,5,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,NoDocbcCost,0.03885227888822555,13.0,1.2247448713915892,0.0,5,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,BMI,0.035391542688012124,13.4,1.5165750888103102,0.0,5,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,CholCheck,0.03825455792248249,13.6,2.073644135332772,0.0,5,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,HvyAlcoholConsump,0.029725182428956033,15.6,1.5165750888103102,0.0,5,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Diabetes_0_0,0.02766348235309124,16.6,2.7928480087537886,0.0,5,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Education,0.02868841290473938,16.6,2.3021728866442674,0.0,5,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,MentHlth,0.02525138482451439,18.0,1.0,0.0,5,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,PhysActivity,0.02466373108327389,18.0,1.224744871391589,0.0,5,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Veggies,0.01897919028997421,19.8,1.0954451150103324,0.0,5,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Fruits,0.012106121517717838,20.2,1.7888543819998315,0.0,5,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,AnyHealthcare,0.004424142697826028,22.2,0.44721359549995765,0.0,5,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,Diabetes_1_0,0.0026848292909562588,22.8,0.44721359549995765,0.0,5,23
